state_abbrev,state_fips,county_name,county_fips,date,AWND,PRCP,TAVG,TMAX,TMIN,TSUN
IN,18,Allen,003,2019-05-21T00:00:00,12.8,0.07,49.0,55.0,43.0,
IN,18,Allen,003,2019-05-22T00:00:00,10.5,0.5,59.0,77.0,51.0,
IN,18,Allen,003,2019-05-23T00:00:00,15.0,0.3,71.0,79.0,61.0,
IN,18,Allen,003,2019-05-24T00:00:00,5.8,0.0,65.0,76.0,55.0,
IN,18,Allen,003,2019-05-25T00:00:00,12.1,0.02,74.0,84.0,64.0,
IN,18,Allen,003,2019-05-26T00:00:00,8.3,0.55,71.0,76.0,63.0,
IN,18,Allen,003,2019-05-27T00:00:00,8.5,0.43,68.0,78.0,60.0,
IN,18,Allen,003,2019-05-28T00:00:00,11.4,0.04,73.0,83.0,65.0,
IN,18,Allen,003,2019-05-29T00:00:00,7.2,0.01,70.0,80.0,63.0,
IN,18,Allen,003,2019-05-30T00:00:00,8.5,0.0,71.0,77.0,64.0,
IN,18,Allen,003,2019-05-31T00:00:00,5.6,0.0,71.0,80.0,61.0,
IN,18,Allen,003,2019-06-01T00:00:00,11.4,0.24,72.0,84.0,61.0,
IN,18,Allen,003,2019-06-02T00:00:00,8.5,0.0,67.0,74.0,52.0,
IN,18,Allen,003,2019-06-03T00:00:00,3.8,0.0,59.0,71.0,48.0,
IN,18,Allen,003,2019-06-04T00:00:00,8.3,0.0,65.0,81.0,53.0,
IN,18,Allen,003,2019-06-05T00:00:00,10.5,0.0,74.0,83.0,65.0,
IN,18,Allen,003,2019-06-06T00:00:00,6.9,0.0,70.0,79.0,61.0,
IN,18,Allen,003,2019-06-07T00:00:00,13.6,0.0,69.0,81.0,58.0,
IN,18,Allen,003,2019-06-08T00:00:00,15.2,0.0,72.0,83.0,62.0,
IN,18,Allen,003,2019-06-09T00:00:00,8.5,0.18,71.0,74.0,66.0,
IN,18,Allen,003,2019-06-10T00:00:00,11.9,0.08,69.0,71.0,52.0,
IN,18,Allen,003,2019-06-11T00:00:00,5.6,0.0,65.0,81.0,50.0,
IN,18,Allen,003,2019-06-12T00:00:00,6.7,0.0,68.0,80.0,56.0,
IN,18,Allen,003,2019-06-13T00:00:00,13.9,0.35,60.0,63.0,52.0,
IN,18,Allen,003,2019-06-14T00:00:00,13.6,0.0,62.0,78.0,50.0,
IN,18,Allen,003,2019-06-15T00:00:00,9.8,0.13,67.0,70.0,64.0,
IN,18,Allen,003,2019-06-16T00:00:00,8.9,0.02,70.0,80.0,66.0,
IN,18,Allen,003,2019-06-17T00:00:00,6.0,0.0,68.0,76.0,62.0,
IN,18,Allen,003,2019-06-18T00:00:00,4.7,0.0,72.0,84.0,63.0,
IN,18,Allen,003,2019-06-19T00:00:00,6.0,0.84,73.0,84.0,64.0,
IN,18,Allen,003,2019-06-20T00:00:00,9.2,0.55,69.0,75.0,64.0,
IN,18,Allen,003,2019-06-21T00:00:00,4.9,0.0,68.0,77.0,57.0,
IN,18,Allen,003,2019-06-22T00:00:00,8.9,0.0,71.0,80.0,63.0,
IN,18,Allen,003,2019-06-23T00:00:00,9.8,0.1,71.0,85.0,59.0,
IN,18,Allen,003,2019-06-24T00:00:00,13.2,0.12,73.0,78.0,67.0,
IN,18,Allen,003,2019-06-25T00:00:00,14.1,0.0,74.0,86.0,65.0,
IN,18,Allen,003,2019-06-26T00:00:00,7.4,0.0,78.0,90.0,66.0,
IN,18,Allen,003,2019-06-27T00:00:00,4.9,0.13,80.0,90.0,69.0,
IN,18,Allen,003,2019-06-28T00:00:00,7.8,0.0,82.0,93.0,68.0,
IN,18,Allen,003,2019-06-29T00:00:00,9.4,0.0,83.0,93.0,71.0,
IN,18,Allen,003,2019-06-30T00:00:00,4.5,0.0,81.0,91.0,66.0,
IN,18,Allen,003,2019-07-01T00:00:00,5.4,0.0,81.0,94.0,70.0,
IN,18,Allen,003,2019-07-02T00:00:00,10.5,0.0,85.0,95.0,72.0,
IN,18,Allen,003,2019-07-03T00:00:00,4.9,0.5,79.0,88.0,71.0,
IN,18,Allen,003,2019-07-04T00:00:00,4.7,0.0,80.0,91.0,71.0,
IN,18,Allen,003,2019-07-05T00:00:00,6.9,0.0,82.0,92.0,74.0,
IN,18,Allen,003,2019-07-06T00:00:00,4.9,0.3,80.0,86.0,73.0,
IN,18,Allen,003,2019-07-07T00:00:00,7.2,0.0,76.0,83.0,71.0,
IN,18,Allen,003,2019-07-08T00:00:00,6.5,0.0,75.0,83.0,65.0,
IN,18,Allen,003,2019-07-09T00:00:00,4.5,0.0,74.0,89.0,61.0,
IN,18,Allen,003,2019-07-10T00:00:00,7.2,0.0,81.0,95.0,68.0,
IN,18,Allen,003,2019-07-11T00:00:00,8.5,0.0,80.0,88.0,66.0,
IN,18,Allen,003,2019-07-12T00:00:00,5.8,0.0,73.0,85.0,61.0,
IN,18,Allen,003,2019-07-13T00:00:00,8.1,0.0,76.0,91.0,63.0,
IN,18,Allen,003,2019-07-14T00:00:00,3.4,0.32,80.0,90.0,70.0,
IN,18,Allen,003,2019-07-15T00:00:00,6.3,0.0,79.0,89.0,70.0,
IN,18,Allen,003,2019-07-16T00:00:00,8.3,0.31,79.0,86.0,73.0,
IN,18,Allen,003,2019-07-17T00:00:00,4.9,0.11,77.0,87.0,73.0,
IN,18,Allen,003,2019-07-18T00:00:00,6.3,0.39,78.0,86.0,71.0,
IN,18,Allen,003,2019-07-19T00:00:00,12.1,0.0,83.0,91.0,77.0,
IN,18,Allen,003,2019-07-20T00:00:00,9.4,0.0,84.0,92.0,76.0,
IN,18,Allen,003,2019-07-21T00:00:00,5.6,0.25,81.0,91.0,72.0,
IN,18,Allen,003,2019-07-22T00:00:00,8.7,0.03,71.0,75.0,63.0,
IN,18,Allen,003,2019-07-23T00:00:00,6.9,0.0,68.0,78.0,57.0,
IN,18,Allen,003,2019-07-24T00:00:00,3.8,0.0,67.0,78.0,55.0,
IN,18,Allen,003,2019-07-25T00:00:00,1.1,0.0,69.0,84.0,55.0,
IN,18,Allen,003,2019-07-26T00:00:00,4.0,0.0,72.0,84.0,58.0,
IN,18,Allen,003,2019-07-27T00:00:00,9.6,0.0,74.0,86.0,63.0,
IN,18,Allen,003,2019-07-28T00:00:00,9.4,0.0,76.0,88.0,67.0,
IN,18,Allen,003,2019-07-29T00:00:00,9.8,1.1,74.0,87.0,68.0,
IN,18,Allen,003,2019-07-30T00:00:00,6.3,0.0,74.0,84.0,66.0,
IN,18,Allen,003,2019-07-31T00:00:00,5.1,0.0,69.0,80.0,59.0,
IN,18,Allen,003,2019-08-01T00:00:00,7.8,0.0,71.0,81.0,63.0,
IN,18,Allen,003,2019-08-02T00:00:00,4.7,0.0,71.0,83.0,58.0,
IN,18,Allen,003,2019-08-03T00:00:00,2.2,0.0,70.0,84.0,55.0,
IN,18,Allen,003,2019-08-04T00:00:00,2.0,0.0,73.0,86.0,60.0,
IN,18,Allen,003,2019-08-05T00:00:00,3.8,0.0,75.0,87.0,63.0,
IN,18,Allen,003,2019-08-06T00:00:00,6.5,0.1,74.0,81.0,65.0,
IN,18,Allen,003,2019-08-07T00:00:00,4.7,0.0,72.0,83.0,61.0,
IN,18,Allen,003,2019-08-08T00:00:00,8.7,0.0,74.0,86.0,65.0,
IN,18,Allen,003,2019-08-09T00:00:00,4.9,0.0,71.0,81.0,56.0,
IN,18,Allen,003,2019-08-10T00:00:00,2.2,0.0,67.0,82.0,53.0,
IN,18,Allen,003,2019-08-11T00:00:00,5.1,0.0,71.0,84.0,59.0,
IN,18,Allen,003,2019-08-12T00:00:00,6.7,0.27,76.0,83.0,69.0,
IN,18,Allen,003,2019-08-13T00:00:00,4.9,0.17,75.0,84.0,70.0,
IN,18,Allen,003,2019-08-14T00:00:00,4.9,0.16,74.0,84.0,64.0,
IN,18,Allen,003,2019-08-15T00:00:00,4.5,0.0,69.0,78.0,61.0,
IN,18,Allen,003,2019-08-16T00:00:00,5.6,0.0,70.0,82.0,58.0,
IN,18,Allen,003,2019-08-17T00:00:00,6.7,0.13,74.0,81.0,67.0,
IN,18,Allen,003,2019-08-18T00:00:00,8.5,1.9,75.0,86.0,67.0,
IN,18,Allen,003,2019-08-19T00:00:00,3.6,0.0,74.0,84.0,64.0,
IN,18,Allen,003,2019-08-20T00:00:00,5.4,0.08,76.0,86.0,68.0,
IN,18,Allen,003,2019-08-21T00:00:00,6.7,0.07,74.0,83.0,69.0,
IN,18,Allen,003,2019-08-22T00:00:00,7.4,0.0,74.0,78.0,65.0,
IN,18,Allen,003,2019-08-23T00:00:00,5.6,0.0,67.0,76.0,57.0,
IN,18,Allen,003,2019-08-24T00:00:00,9.4,0.0,64.0,74.0,55.0,
IN,18,Allen,003,2019-08-25T00:00:00,8.5,0.0,64.0,76.0,53.0,
IN,18,Allen,003,2019-08-26T00:00:00,11.0,0.34,66.0,73.0,61.0,
IN,18,Allen,003,2019-08-27T00:00:00,7.6,1.13,73.0,80.0,64.0,
IN,18,Allen,003,2019-08-28T00:00:00,9.6,0.0,68.0,75.0,57.0,
IN,18,Allen,003,2019-08-29T00:00:00,11.0,0.0,66.0,81.0,53.0,
IN,18,Allen,003,2019-08-30T00:00:00,6.0,0.0,72.0,79.0,60.0,
IN,18,Allen,003,2019-08-31T00:00:00,10.3,0.0,64.0,71.0,57.0,
IN,18,Allen,003,2019-09-01T00:00:00,6.7,0.06,64.0,70.0,60.0,
IN,18,Allen,003,2019-09-02T00:00:00,3.8,0.0,69.0,81.0,60.0,
IN,18,Allen,003,2019-09-03T00:00:00,8.1,0.05,67.0,79.0,58.0,
IN,18,Allen,003,2019-09-04T00:00:00,6.7,0.0,71.0,76.0,54.0,
IN,18,Allen,003,2019-09-05T00:00:00,2.2,0.0,62.0,75.0,49.0,
IN,18,Allen,003,2019-09-06T00:00:00,6.3,0.0,61.0,71.0,52.0,
IN,18,Allen,003,2019-09-07T00:00:00,5.4,0.0,67.0,75.0,60.0,
IN,18,Allen,003,2019-09-08T00:00:00,3.4,0.03,63.0,65.0,57.0,
IN,18,Allen,003,2019-09-09T00:00:00,6.3,0.01,64.0,77.0,57.0,
IN,18,Allen,003,2019-09-10T00:00:00,8.1,0.0,73.0,88.0,60.0,
IN,18,Allen,003,2019-09-11T00:00:00,6.5,0.0,76.0,87.0,68.0,
IN,18,Allen,003,2019-09-12T00:00:00,5.1,0.16,76.0,89.0,67.0,
IN,18,Allen,003,2019-09-13T00:00:00,10.7,0.51,75.0,87.0,62.0,
IN,18,Allen,003,2019-09-14T00:00:00,6.3,0.0,67.0,78.0,55.0,
IN,18,Allen,003,2019-09-15T00:00:00,5.8,0.0,67.0,76.0,60.0,
IN,18,Allen,003,2019-09-16T00:00:00,4.0,0.0,71.0,85.0,61.0,
IN,18,Allen,003,2019-09-17T00:00:00,7.6,0.0,70.0,77.0,60.0,
IN,18,Allen,003,2019-09-18T00:00:00,6.3,0.0,67.0,82.0,56.0,
IN,18,Allen,003,2019-09-19T00:00:00,3.8,0.0,67.0,82.0,54.0,
IN,18,Allen,003,2019-09-20T00:00:00,1.8,0.0,71.0,87.0,58.0,
IN,18,Allen,003,2019-09-21T00:00:00,7.8,0.0,75.0,87.0,65.0,
IN,18,Allen,003,2019-09-22T00:00:00,13.9,0.0,76.0,86.0,68.0,
IN,18,Allen,003,2019-09-23T00:00:00,9.8,0.37,72.0,75.0,54.0,
IN,18,Allen,003,2019-09-24T00:00:00,6.0,0.0,62.0,77.0,51.0,
IN,18,Allen,003,2019-09-25T00:00:00,9.4,0.0,64.0,76.0,54.0,
IN,18,Allen,003,2019-09-26T00:00:00,5.8,0.0,65.0,72.0,48.0,
IN,18,Allen,003,2019-09-27T00:00:00,8.1,1.05,60.0,81.0,47.0,
IN,18,Allen,003,2019-09-28T00:00:00,8.1,0.31,68.0,78.0,63.0,
IN,18,Allen,003,2019-09-29T00:00:00,9.4,0.04,65.0,72.0,60.0,
IN,18,Allen,003,2019-09-30T00:00:00,6.3,0.0,72.0,89.0,64.0,
IN,18,Allen,003,2019-10-01T00:00:00,8.3,0.0,76.0,89.0,66.0,
IN,18,Allen,003,2019-10-02T00:00:00,8.7,0.0,75.0,85.0,62.0,
IN,18,Allen,003,2019-10-03T00:00:00,8.5,0.0,67.0,76.0,54.0,
IN,18,Allen,003,2019-10-04T00:00:00,8.3,0.0,56.0,62.0,48.0,
IN,18,Allen,003,2019-10-05T00:00:00,6.9,0.0,53.0,67.0,42.0,
IN,18,Allen,003,2019-10-06T00:00:00,5.4,0.03,62.0,69.0,55.0,
IN,18,Allen,003,2019-10-07T00:00:00,3.4,0.0,59.0,71.0,46.0,
IN,18,Allen,003,2019-10-08T00:00:00,3.1,0.0,55.0,71.0,41.0,
IN,18,Allen,003,2019-10-09T00:00:00,6.0,0.0,56.0,71.0,43.0,
IN,18,Allen,003,2019-10-10T00:00:00,6.3,0.0,60.0,78.0,48.0,
IN,18,Allen,003,2019-10-11T00:00:00,13.6,0.17,66.0,72.0,41.0,
IN,18,Allen,003,2019-10-12T00:00:00,11.6,0.0,43.0,53.0,32.0,
IN,18,Allen,003,2019-10-13T00:00:00,13.4,0.0,50.0,64.0,42.0,
IN,18,Allen,003,2019-10-14T00:00:00,5.1,0.0,49.0,57.0,37.0,
IN,18,Allen,003,2019-10-15T00:00:00,9.6,0.01,49.0,73.0,34.0,
IN,18,Allen,003,2019-10-16T00:00:00,13.6,0.05,51.0,56.0,42.0,
IN,18,Allen,003,2019-10-17T00:00:00,7.8,0.0,47.0,54.0,39.0,
IN,18,Allen,003,2019-10-18T00:00:00,3.1,0.0,45.0,58.0,31.0,
IN,18,Allen,003,2019-10-19T00:00:00,4.7,0.0,48.0,68.0,34.0,
IN,18,Allen,003,2019-10-20T00:00:00,2.2,0.0,56.0,71.0,43.0,
IN,18,Allen,003,2019-10-21T00:00:00,13.2,0.6,57.0,64.0,52.0,
IN,18,Allen,003,2019-10-22T00:00:00,13.9,0.01,53.0,54.0,46.0,
IN,18,Allen,003,2019-10-23T00:00:00,12.8,0.0,50.0,64.0,37.0,
IN,18,Allen,003,2019-10-24T00:00:00,8.1,0.0,53.0,57.0,43.0,
IN,18,Allen,003,2019-10-25T00:00:00,3.8,0.0,48.0,53.0,40.0,
IN,18,Allen,003,2019-10-26T00:00:00,11.6,1.57,44.0,63.0,38.0,
IN,18,Allen,003,2019-10-27T00:00:00,14.1,0.03,55.0,63.0,42.0,
IN,18,Allen,003,2019-10-28T00:00:00,4.9,0.0,49.0,66.0,37.0,
IN,18,Allen,003,2019-10-29T00:00:00,6.7,0.0,52.0,56.0,44.0,
IN,18,Allen,003,2019-10-30T00:00:00,9.8,0.32,44.0,46.0,41.0,
IN,18,Allen,003,2019-10-31T00:00:00,12.8,0.9,43.0,45.0,32.0,
IN,18,Allen,003,2019-11-01T00:00:00,9.2,0.0,34.0,44.0,26.0,
IN,18,Allen,003,2019-11-02T00:00:00,9.8,0.0,38.0,47.0,33.0,
IN,18,Allen,003,2019-11-03T00:00:00,8.5,0.0,39.0,51.0,28.0,
IN,18,Allen,003,2019-11-04T00:00:00,11.9,0.0,47.0,56.0,43.0,
IN,18,Allen,003,2019-11-05T00:00:00,8.1,0.0,44.0,48.0,28.0,
IN,18,Allen,003,2019-11-06T00:00:00,7.8,0.0,37.0,53.0,26.0,
IN,18,Allen,003,2019-11-07T00:00:00,9.8,0.0,38.0,45.0,22.0,
IN,18,Allen,003,2019-11-08T00:00:00,4.9,0.0,26.0,37.0,18.0,
IN,18,Allen,003,2019-11-09T00:00:00,10.1,0.0,31.0,46.0,23.0,
IN,18,Allen,003,2019-11-10T00:00:00,6.0,0.0,43.0,54.0,37.0,
IN,18,Allen,003,2019-11-11T00:00:00,11.9,0.34,37.0,43.0,25.0,
IN,18,Allen,003,2019-11-12T00:00:00,8.1,0.02,23.0,25.0,9.0,
IN,18,Allen,003,2019-11-13T00:00:00,8.7,0.0,14.0,27.0,6.0,
IN,18,Allen,003,2019-11-14T00:00:00,6.9,0.0,29.0,35.0,23.0,
IN,18,Allen,003,2019-11-15T00:00:00,6.7,0.0,31.0,39.0,21.0,
IN,18,Allen,003,2019-11-16T00:00:00,9.2,0.0,32.0,40.0,26.0,
IN,18,Allen,003,2019-11-17T00:00:00,3.4,0.0,31.0,42.0,22.0,
IN,18,Allen,003,2019-11-18T00:00:00,3.8,0.0,36.0,48.0,24.0,
IN,18,Allen,003,2019-11-19T00:00:00,2.9,0.05,39.0,45.0,36.0,
IN,18,Allen,003,2019-11-20T00:00:00,3.1,0.0,41.0,45.0,37.0,
IN,18,Allen,003,2019-11-21T00:00:00,15.0,0.12,44.0,53.0,38.0,
IN,18,Allen,003,2019-11-22T00:00:00,7.4,0.0,41.0,44.0,24.0,
IN,18,Allen,003,2019-11-23T00:00:00,3.1,0.29,28.0,36.0,21.0,
IN,18,Allen,003,2019-11-24T00:00:00,9.2,0.0,33.0,47.0,24.0,
IN,18,Allen,003,2019-11-25T00:00:00,9.6,0.0,42.0,54.0,35.0,
IN,18,Allen,003,2019-11-26T00:00:00,8.1,0.07,43.0,53.0,31.0,
IN,18,Allen,003,2019-11-27T00:00:00,22.8,0.74,48.0,56.0,37.0,
IN,18,Allen,003,2019-11-28T00:00:00,7.8,0.0,37.0,41.0,35.0,
IN,18,Allen,003,2019-11-29T00:00:00,4.9,0.0,36.0,40.0,35.0,
IN,18,Allen,003,2019-11-30T00:00:00,13.4,0.02,36.0,39.0,34.0,
IN,18,Allen,003,2019-12-01T00:00:00,8.7,0.52,39.0,43.0,33.0,
IN,18,Allen,003,2019-12-02T00:00:00,9.2,0.0,35.0,37.0,32.0,
IN,18,Allen,003,2019-12-03T00:00:00,10.7,0.0,33.0,36.0,30.0,
IN,18,Allen,003,2019-12-04T00:00:00,12.3,0.0,35.0,42.0,32.0,
IN,18,Allen,003,2019-12-05T00:00:00,6.9,0.0,36.0,45.0,27.0,
IN,18,Allen,003,2019-12-06T00:00:00,8.5,0.0,39.0,44.0,24.0,
IN,18,Allen,003,2019-12-07T00:00:00,4.0,0.0,28.0,39.0,18.0,
IN,18,Allen,003,2019-12-08T00:00:00,9.8,0.0,35.0,50.0,26.0,
IN,18,Allen,003,2019-12-09T00:00:00,13.9,0.51,49.0,51.0,35.0,
IN,18,Allen,003,2019-12-10T00:00:00,16.1,0.0,30.0,35.0,17.0,
IN,18,Allen,003,2019-12-11T00:00:00,10.1,0.0,20.0,24.0,14.0,
IN,18,Allen,003,2019-12-12T00:00:00,10.5,0.0,25.0,40.0,15.0,
IN,18,Allen,003,2019-12-13T00:00:00,4.7,0.0,34.0,44.0,25.0,
IN,18,Allen,003,2019-12-14T00:00:00,7.8,0.0,36.0,43.0,30.0,
IN,18,Allen,003,2019-12-15T00:00:00,8.7,0.04,29.0,30.0,26.0,
IN,18,Allen,003,2019-12-16T00:00:00,9.4,0.05,28.0,32.0,27.0,
IN,18,Allen,003,2019-12-17T00:00:00,11.0,0.09,30.0,34.0,21.0,
IN,18,Allen,003,2019-12-18T00:00:00,11.9,0.0,23.0,26.0,9.0,
IN,18,Allen,003,2019-12-19T00:00:00,8.3,0.0,16.0,30.0,8.0,
IN,18,Allen,003,2019-12-20T00:00:00,3.6,0.0,23.0,35.0,13.0,
IN,18,Allen,003,2019-12-21T00:00:00,5.1,0.0,31.0,44.0,24.0,
IN,18,Allen,003,2019-12-22T00:00:00,7.2,0.0,34.0,49.0,25.0,
IN,18,Allen,003,2019-12-23T00:00:00,6.3,0.0,38.0,54.0,28.0,
IN,18,Allen,003,2019-12-24T00:00:00,4.3,0.0,32.0,36.0,26.0,
IN,18,Allen,003,2019-12-25T00:00:00,6.0,0.0,38.0,59.0,26.0,
IN,18,Allen,003,2019-12-26T00:00:00,9.6,0.0,50.0,63.0,43.0,
IN,18,Allen,003,2019-12-27T00:00:00,9.2,0.0,47.0,54.0,35.0,
IN,18,Allen,003,2019-12-28T00:00:00,8.5,0.09,37.0,47.0,31.0,
IN,18,Allen,003,2019-12-29T00:00:00,10.3,0.8,52.0,61.0,46.0,
IN,18,Allen,003,2019-12-30T00:00:00,20.4,0.68,43.0,51.0,32.0,
IN,18,Allen,003,2019-12-31T00:00:00,18.8,0.05,31.0,33.0,27.0,
IN,18,Allen,003,2020-01-01T00:00:00,13.2,0.0,32.0,41.0,29.0,
IN,18,Allen,003,2020-01-02T00:00:00,12.5,0.0,41.0,50.0,36.0,
IN,18,Allen,003,2020-01-03T00:00:00,4.9,0.0,43.0,45.0,37.0,
IN,18,Allen,003,2020-01-04T00:00:00,8.9,0.02,36.0,37.0,31.0,
IN,18,Allen,003,2020-01-05T00:00:00,14.5,0.0,33.0,43.0,25.0,
IN,18,Allen,003,2020-01-06T00:00:00,10.3,0.0,35.0,41.0,26.0,
IN,18,Allen,003,2020-01-07T00:00:00,10.5,0.0,32.0,43.0,23.0,
IN,18,Allen,003,2020-01-08T00:00:00,10.5,0.0,29.0,35.0,19.0,
IN,18,Allen,003,2020-01-09T00:00:00,15.0,0.02,29.0,49.0,21.0,
IN,18,Allen,003,2020-01-10T00:00:00,10.1,0.79,48.0,56.0,43.0,
IN,18,Allen,003,2020-01-11T00:00:00,13.4,1.6,53.0,59.0,35.0,
IN,18,Allen,003,2020-01-12T00:00:00,7.4,0.06,34.0,35.0,31.0,
IN,18,Allen,003,2020-01-13T00:00:00,7.4,0.01,35.0,38.0,31.0,
IN,18,Allen,003,2020-01-14T00:00:00,9.2,0.0,35.0,43.0,29.0,
IN,18,Allen,003,2020-01-15T00:00:00,8.5,0.02,35.0,40.0,30.0,
IN,18,Allen,003,2020-01-16T00:00:00,13.9,0.0,33.0,37.0,22.0,
IN,18,Allen,003,2020-01-17T00:00:00,11.4,0.12,22.0,28.0,18.0,
IN,18,Allen,003,2020-01-18T00:00:00,20.8,0.72,32.0,42.0,18.0,
IN,18,Allen,003,2020-01-19T00:00:00,17.7,0.0,14.0,17.0,7.0,
IN,18,Allen,003,2020-01-20T00:00:00,6.7,0.0,18.0,27.0,9.0,
IN,18,Allen,003,2020-01-21T00:00:00,4.9,0.0,26.0,32.0,21.0,
IN,18,Allen,003,2020-01-22T00:00:00,8.1,0.0,24.0,34.0,16.0,
IN,18,Allen,003,2020-01-23T00:00:00,7.4,0.04,34.0,43.0,29.0,
IN,18,Allen,003,2020-01-24T00:00:00,8.1,0.49,38.0,41.0,35.0,
IN,18,Allen,003,2020-01-25T00:00:00,13.0,0.18,35.0,36.0,32.0,
IN,18,Allen,003,2020-01-26T00:00:00,12.3,0.0,32.0,33.0,30.0,
IN,18,Allen,003,2020-01-27T00:00:00,7.6,0.0,31.0,33.0,29.0,
IN,18,Allen,003,2020-01-28T00:00:00,6.5,0.0,33.0,33.0,31.0,
IN,18,Allen,003,2020-01-29T00:00:00,5.1,0.0,31.0,33.0,30.0,
IN,18,Allen,003,2020-01-30T00:00:00,4.5,0.0,31.0,33.0,30.0,
IN,18,Allen,003,2020-01-31T00:00:00,3.4,0.0,32.0,38.0,30.0,
IN,18,Allen,003,2020-02-01T00:00:00,10.3,0.01,33.0,38.0,30.0,
IN,18,Allen,003,2020-02-02T00:00:00,17.9,0.0,41.0,59.0,34.0,
IN,18,Allen,003,2020-02-03T00:00:00,5.8,0.0,43.0,57.0,29.0,
IN,18,Allen,003,2020-02-04T00:00:00,11.4,0.03,44.0,53.0,33.0,
IN,18,Allen,003,2020-02-05T00:00:00,14.8,0.24,31.0,34.0,26.0,
IN,18,Allen,003,2020-02-06T00:00:00,10.5,0.05,26.0,28.0,25.0,
IN,18,Allen,003,2020-02-07T00:00:00,10.7,0.0,27.0,34.0,22.0,
IN,18,Allen,003,2020-02-08T00:00:00,5.6,0.01,28.0,35.0,22.0,
IN,18,Allen,003,2020-02-09T00:00:00,11.4,0.33,29.0,36.0,19.0,
IN,18,Allen,003,2020-02-10T00:00:00,5.1,0.05,35.0,36.0,33.0,
IN,18,Allen,003,2020-02-11T00:00:00,8.9,0.0,34.0,38.0,26.0,
IN,18,Allen,003,2020-02-12T00:00:00,6.0,0.22,30.0,35.0,24.0,
IN,18,Allen,003,2020-02-13T00:00:00,10.5,0.07,30.0,34.0,15.0,
IN,18,Allen,003,2020-02-14T00:00:00,7.6,0.0,13.0,16.0,1.0,
IN,18,Allen,003,2020-02-15T00:00:00,10.7,0.01,14.0,36.0,0.0,
IN,18,Allen,003,2020-02-16T00:00:00,5.8,0.0,34.0,40.0,21.0,
IN,18,Allen,003,2020-02-17T00:00:00,9.4,0.13,31.0,38.0,22.0,
IN,18,Allen,003,2020-02-18T00:00:00,10.7,0.09,38.0,43.0,27.0,
IN,18,Allen,003,2020-02-19T00:00:00,8.5,0.0,29.0,35.0,24.0,
IN,18,Allen,003,2020-02-20T00:00:00,8.7,0.0,24.0,29.0,17.0,
IN,18,Allen,003,2020-02-21T00:00:00,9.8,0.0,21.0,34.0,13.0,
IN,18,Allen,003,2020-02-22T00:00:00,12.1,0.0,32.0,47.0,20.0,
IN,18,Allen,003,2020-02-23T00:00:00,11.2,0.0,36.0,53.0,26.0,
IN,18,Allen,003,2020-02-24T00:00:00,7.2,0.24,37.0,43.0,31.0,
IN,18,Allen,003,2020-02-25T00:00:00,13.4,0.24,37.0,38.0,33.0,
IN,18,Allen,003,2020-02-26T00:00:00,11.4,0.32,31.0,34.0,26.0,
IN,18,Allen,003,2020-02-27T00:00:00,15.0,0.0,26.0,28.0,15.0,
IN,18,Allen,003,2020-02-28T00:00:00,11.4,0.0,20.0,26.0,11.0,
IN,18,Allen,003,2020-02-29T00:00:00,10.3,0.0,21.0,29.0,15.0,
IN,18,Allen,003,2020-03-01T00:00:00,9.8,0.0,29.0,50.0,16.0,
IN,18,Allen,003,2020-03-02T00:00:00,10.7,0.65,47.0,51.0,38.0,
IN,18,Allen,003,2020-03-03T00:00:00,12.1,0.02,42.0,52.0,36.0,
IN,18,Allen,003,2020-03-04T00:00:00,9.2,0.01,40.0,47.0,29.0,
IN,18,Allen,003,2020-03-05T00:00:00,9.4,0.05,38.0,55.0,25.0,
IN,18,Allen,003,2020-03-06T00:00:00,13.9,0.03,37.0,38.0,31.0,
IN,18,Allen,003,2020-03-07T00:00:00,5.8,0.0,33.0,47.0,21.0,
IN,18,Allen,003,2020-03-08T00:00:00,13.0,0.0,42.0,61.0,30.0,
IN,18,Allen,003,2020-03-09T00:00:00,16.3,0.07,52.0,66.0,42.0,
IN,18,Allen,003,2020-03-10T00:00:00,11.4,0.14,48.0,55.0,30.0,
IN,18,Allen,003,2020-03-11T00:00:00,3.8,0.0,38.0,45.0,30.0,
IN,18,Allen,003,2020-03-12T00:00:00,6.3,0.0,46.0,58.0,41.0,
IN,18,Allen,003,2020-03-13T00:00:00,15.2,0.0,47.0,54.0,33.0,
IN,18,Allen,003,2020-03-14T00:00:00,6.0,0.08,37.0,39.0,32.0,
IN,18,Allen,003,2020-03-15T00:00:00,8.7,0.0,35.0,45.0,30.0,
IN,18,Allen,003,2020-03-16T00:00:00,4.0,0.02,34.0,43.0,28.0,
IN,18,Allen,003,2020-03-17T00:00:00,7.6,0.01,41.0,49.0,30.0,
IN,18,Allen,003,2020-03-18T00:00:00,8.1,0.9,37.0,42.0,30.0,
IN,18,Allen,003,2020-03-19T00:00:00,10.7,0.44,43.0,62.0,39.0,
IN,18,Allen,003,2020-03-20T00:00:00,16.8,0.01,54.0,65.0,30.0,
IN,18,Allen,003,2020-03-21T00:00:00,8.9,0.0,31.0,33.0,28.0,
IN,18,Allen,003,2020-03-22T00:00:00,10.1,0.13,30.0,37.0,22.0,
IN,18,Allen,003,2020-03-23T00:00:00,5.8,0.01,36.0,42.0,33.0,
IN,18,Allen,003,2020-03-24T00:00:00,8.5,0.0,40.0,44.0,36.0,
